%time,field.O_x,field.O_y,field.O_t,field.I_t,field.G_x,field.G_y
3420,0.10254,0.543837,0.06903,-0.118689,-0.958517,0.804268
3421,0.120081,0.545407,0.06903,-0.119184,-0.913819,0.794096
3422,0.128652,0.545969,0.06903,-0.119552,-0.893186,0.789401
3423,0.146594,0.547145,0.06903,-0.119797,-0.893186,0.789401
3424,0.155727,0.547753,0.0685016,-0.119998,-0.893186,0.789401
3425,0.173108,0.548884,0.067496,-0.120571,-0.893186,0.789401
3426,0.19936,0.550036,0.067496,-0.122254,-0.893186,0.789401
3427,0.200938,0.550105,0.067496,-0.122434,-0.893186,0.789401
3428,0.239995,0.552773,0.0642961,-0.127889,-0.893186,0.789401
3429,0.257115,0.553864,0.062894,-0.13292,-0.817458,0.781002
3430,0.268566,0.554397,0.0610002,-0.138077,-0.766733,0.775376
3431,0.284945,0.555086,0.058292,-0.147244,-0.766733,0.775376
3432,0.297446,0.555868,0.052951,-0.155185,-0.766733,0.775376
3433,0.313692,0.556707,0.04602,-0.16732,-0.766733,0.775376
3434,0.341921,0.557011,0.027612,-0.192439,-0.766733,0.775376
3435,0.356482,0.557246,0.0158577,-0.205227,-0.766733,0.775376
3436,0.372384,0.557198,0.003068,-0.219796,-0.766733,0.775376
3437,0.387555,0.556993,-0.00977529,-0.233881,-0.766733,0.775376
3438,0.403246,0.556469,-0.02301,-0.247489,-0.694505,0.768861
3439,0.41517,0.555709,-0.0338528,-0.259817,-0.623857,0.762489
3440,0.426892,0.554776,-0.044486,-0.271024,-0.623857,0.762489
3441,0.441683,0.553895,-0.0582301,-0.282745,-0.623857,0.762489
3442,0.469344,0.551733,-0.0818994,-0.302076,-0.623857,0.762489
3443,0.482199,0.55052,-0.09204,-0.308356,-0.623857,0.762489
3444,0.495871,0.549121,-0.102513,-0.314024,-0.623857,0.762489
3445,0.506245,0.54791,-0.110448,-0.317668,-0.5652,0.750878
3446,0.518155,0.546808,-0.116689,-0.322033,-0.48454,0.734912
3447,0.526741,0.545935,-0.121186,-0.32414,-0.48454,0.734912
3448,0.538457,0.544546,-0.125775,-0.326137,-0.48454,0.734912
3449,0.546321,0.54356,-0.128856,-0.326899,-0.48454,0.734912
3450,0.573742,0.539609,-0.135082,-0.328674,-0.48454,0.734912
3451,0.580097,0.538647,-0.136526,-0.328741,-0.48454,0.734912
3452,0.593139,0.537071,-0.137548,-0.32881,-0.48454,0.734912
3453,0.599677,0.536272,-0.13806,-0.32885,-0.447186,0.725011
3454,0.613806,0.534324,-0.139097,-0.329284,-0.370449,0.704672
3455,0.620573,0.53338,-0.139594,-0.329284,-0.370449,0.704672
3456,0.637448,0.530946,-0.139594,-0.329525,-0.370449,0.704672
3457,0.66061,0.527734,-0.140491,-0.330061,-0.370449,0.704672
3458,0.66391,0.527282,-0.14068,-0.330163,-0.370449,0.704672
3459,0.692136,0.52355,-0.141128,-0.330415,-0.370449,0.704672
3460,0.700607,0.522448,-0.141128,-0.330441,-0.370449,0.704672
3461,0.723408,0.51922,-0.141128,-0.330797,-0.370449,0.704672
3462,0.730834,0.518169,-0.141128,-0.330939,-0.340249,0.702457
3463,0.754318,0.514853,-0.14232,-0.331559,-0.245097,0.695481
3464,0.774403,0.511664,-0.142662,-0.33211,-0.245097,0.695481
3465,0.779641,0.51079,-0.142662,-0.332139,-0.245097,0.695481
3466,0.805227,0.507043,-0.142662,-0.332484,-0.245097,0.695481
3467,0.808964,0.506514,-0.142662,-0.332514,-0.245097,0.695481
3468,0.836901,0.503089,-0.142662,-0.332976,-0.245097,0.695481
3469,0.842412,0.502441,-0.142662,-0.333036,-0.245097,0.695481
3470,0.864883,0.499377,-0.143954,-0.333406,-0.245097,0.695481
3471,0.86909,0.498796,-0.144196,-0.333405,-0.22276,0.688478
3472,0.909773,0.492218,-0.144196,-0.33357,-0.100559,0.650167
3473,0.915338,0.491319,-0.144196,-0.333651,-0.100559,0.650167
3474,0.936312,0.488494,-0.144196,-0.33356,-0.100559,0.650167
3475,0.939206,0.488117,-0.144196,-0.33362,-0.100559,0.650167
3476,0.963282,0.48468,-0.145562,-0.333913,-0.100559,0.650167
3477,0.978324,0.482506,-0.14573,-0.333791,-0.100559,0.650167
3478,0.988938,0.480975,-0.14573,-0.333852,-0.100559,0.650167
3479,1.00589,0.478529,-0.14573,-0.334063,-0.00500536,0.647148
3480,1.01392,0.477371,-0.14573,-0.334138,0.0402726,0.645717
3481,1.03207,0.474894,-0.146721,-0.334584,0.0402726,0.645717
3482,1.04069,0.473708,-0.147216,-0.334823,0.0402726,0.645717
3483,1.06417,0.4693,-0.147264,-0.335104,0.0402726,0.645717
3484,1.0674,0.468686,-0.147264,-0.335189,0.0402726,0.645717
3485,1.09391,0.465052,-0.148772,-0.336187,0.0402726,0.645717
3486,1.11035,0.462806,-0.148798,-0.336502,0.0402726,0.645717
3487,1.12104,0.461345,-0.148798,-0.336853,0.0402726,0.645717
3488,1.14048,0.458078,-0.1499,-0.337696,0.113336,0.606245
3489,1.14812,0.456784,-0.150332,-0.338042,0.143365,0.590022
3490,1.16453,0.454794,-0.150332,-0.338556,0.148019,0.587508
3491,1.1677,0.45441,-0.150332,-0.33872,0.148019,0.587508
3492,1.19681,0.450008,-0.151993,-0.340575,0.148019,0.587508
3493,1.22145,0.446205,-0.1534,-0.343805,0.148019,0.587508
3494,1.23746,0.443529,-0.155213,-0.348398,0.148019,0.587508
3495,1.24853,0.441644,-0.156468,-0.352755,0.148019,0.587508
3496,1.27139,0.438271,-0.161478,-0.3645,0.226345,0.553337
3497,1.27652,0.437483,-0.162604,-0.367643,0.247239,0.544221
3498,1.30322,0.432726,-0.174143,-0.386027,0.263916,0.536946
3499,1.30963,0.431479,-0.177647,-0.391221,0.263916,0.536946
3500,1.33371,0.42641,-0.19175,-0.412049,0.263916,0.536946
3501,1.33868,0.425445,-0.195473,-0.416393,0.263916,0.536946
3502,1.36251,0.420415,-0.213226,-0.436307,0.263916,0.536946
3503,1.38449,0.414818,-0.232346,-0.453935,0.263916,0.536946
3504,1.39078,0.413104,-0.23777,-0.458776,0.263916,0.536946
3505,1.41483,0.407822,-0.25862,-0.476513,0.366195,0.51116
3506,1.41734,0.407227,-0.26078,-0.478129,0.380032,0.507672
3507,1.44115,0.400152,-0.280722,-0.494977,0.414882,0.498886
3508,1.44641,0.398704,-0.284923,-0.49926,0.414882,0.498886
3509,1.46233,0.39411,-0.297596,-0.510511,0.414882,0.498886
3510,1.46772,0.392447,-0.302099,-0.513742,0.414882,0.498886
3511,1.48259,0.387669,-0.31447,-0.520996,0.414882,0.498886
3512,1.50037,0.382039,-0.325242,-0.52784,0.414882,0.498886
3513,1.50285,0.381228,-0.326742,-0.52861,0.414882,0.498886
3514,1.52735,0.373213,-0.334869,-0.533427,0.496059,0.464794
3515,1.53983,0.368981,-0.339014,-0.533698,0.496059,0.464794
3516,1.5474,0.366282,-0.340071,-0.53357,0.496059,0.464794
3517,1.5618,0.361106,-0.342082,-0.533995,0.496059,0.464794
3518,1.57082,0.35785,-0.342644,-0.534283,0.496059,0.464794
3519,1.58641,0.352197,-0.343616,-0.534872,0.496059,0.464794
3520,1.61117,0.343943,-0.345104,-0.535834,0.496059,0.464794
3521,1.62289,0.339702,-0.345766,-0.535869,0.496059,0.464794
3522,1.63918,0.333744,-0.346684,-0.535682,0.577347,0.429439
3523,1.65009,0.329777,-0.346684,-0.535761,0.634474,0.404593
3524,1.66511,0.324317,-0.346684,-0.536088,0.634474,0.404593
3525,1.6771,0.319952,-0.347359,-0.536124,0.634474,0.404593
3526,1.69235,0.314374,-0.348218,-0.536338,0.634474,0.404593
3527,1.7042,0.310063,-0.348218,-0.536202,0.634474,0.404593
3528,1.71827,0.304948,-0.348218,-0.536536,0.634474,0.404593
3529,1.7442,0.295521,-0.348218,-0.53711,0.634474,0.404593
3530,1.75683,0.291312,-0.348218,-0.537153,0.634474,0.404593
3531,1.76973,0.287012,-0.348218,-0.537051,0.666392,0.393567
3532,1.78229,0.282464,-0.348218,-0.536939,0.698562,0.382455
3533,1.79434,0.278102,-0.348218,-0.537216,0.698562,0.382455
3534,1.80686,0.27319,-0.349029,-0.537099,0.698562,0.382455
3535,1.81803,0.268794,-0.349752,-0.537355,0.698562,0.382455
3536,1.85388,0.255879,-0.349752,-0.536844,0.698562,0.382455
3537,1.86461,0.25201,-0.349752,-0.537229,0.768521,0.335324
3538,1.87818,0.247121,-0.349752,-0.537459,0.861365,0.272775
3539,1.88791,0.243618,-0.349752,-0.537444,0.861365,0.272775
3540,1.89877,0.239808,-0.349752,-0.537452,0.861365,0.272775
3541,1.90594,0.237294,-0.349752,-0.537793,0.861365,0.272775
3542,1.9207,0.231503,-0.350708,-0.537745,0.861365,0.272775
3543,1.92963,0.227985,-0.351286,-0.537665,0.861365,0.272775
3544,1.94586,0.222575,-0.351286,-0.537574,0.861365,0.272775
3545,1.97089,0.213292,-0.351286,-0.538029,0.861365,0.272775
3546,1.98016,0.20965,-0.351286,-0.538198,0.878884,0.26216
3547,1.9977,0.203284,-0.352323,-0.538776,0.913219,0.241356
3548,2.00609,0.200224,-0.35282,-0.539265,0.913219,0.241356
3549,2.02413,0.193665,-0.35282,-0.539848,0.913219,0.241356
3550,2.04461,0.186228,-0.353565,-0.539148,0.913219,0.241356
3551,2.0505,0.184087,-0.353913,-0.538861,0.913219,0.241356
3552,2.07366,0.175654,-0.354354,-0.538611,0.913219,0.241356
3553,2.07696,0.174457,-0.354354,-0.538687,0.913219,0.241356
3554,2.10285,0.164475,-0.353247,-0.539892,0.913219,0.241356
3555,2.11019,0.161602,-0.35282,-0.539858,0.955178,0.21499
3556,2.13005,0.15439,-0.353995,-0.53916,1.07959,0.136814
3557,2.13612,0.152175,-0.354354,-0.539229,1.07959,0.136814
3558,2.1729,0.138924,-0.354354,-0.540016,1.07959,0.136814
3559,2.17825,0.136996,-0.354354,-0.539793,1.07959,0.136814
3560,2.19752,0.129576,-0.355433,-0.539747,1.07959,0.136814
3561,2.2002,0.128521,-0.355628,-0.53974,1.07959,0.136814
3562,2.22058,0.12113,-0.355888,-0.53902,1.07959,0.136814
3563,2.22443,0.119759,-0.355888,-0.538722,1.09182,0.133379
3564,2.24251,0.112655,-0.355888,-0.537712,1.15571,0.115445
3565,2.25464,0.108296,-0.355047,-0.537766,1.15571,0.115445
3566,2.2602,0.10637,-0.354537,-0.537616,1.15571,0.115445
3567,2.27878,0.0996761,-0.354354,-0.535845,1.15571,0.115445
3568,2.28444,0.0976273,-0.354354,-0.535296,1.15571,0.115445
3569,2.30741,0.0892781,-0.354354,-0.532343,1.15571,0.115445
3570,2.3107,0.0880809,-0.354354,-0.531795,1.15571,0.115445
3571,2.33773,0.0775124,-0.351579,-0.524135,1.15571,0.115445
3572,2.35559,0.0712476,-0.348907,-0.516016,1.24549,0.067563
3573,2.36843,0.0668984,-0.346905,-0.508955,1.31176,0.0322191
3574,2.38893,0.0592966,-0.338814,-0.495397,1.31176,0.0322191
3575,2.39893,0.0557236,-0.334735,-0.488182,1.31176,0.0322191
3576,2.42287,0.0479501,-0.320329,-0.468902,1.31176,0.0322191
3577,2.42997,0.0458245,-0.316089,-0.462648,1.31176,0.0322191
3578,2.45581,0.0375979,-0.294233,-0.438859,1.31176,0.0322191
3579,2.45919,0.036638,-0.29146,-0.436097,1.31176,0.0322191
3580,2.5055,0.02321,-0.249425,-0.396566,1.35177,0.0143035
3581,2.51746,0.0205823,-0.239304,-0.38709,1.37838,0.00238685
3582,2.53679,0.016138,-0.221282,-0.37063,1.38145,0.00101038
3583,2.54402,0.0147052,-0.21476,-0.365173,1.38145,0.00101038
3584,2.56649,0.00962248,-0.193884,-0.346763,1.38145,0.00101038
3585,2.57058,0.0088281,-0.190216,-0.343337,1.38145,0.00101038
3586,2.59397,0.0040796,-0.169207,-0.322043,1.38145,0.00101038
3587,2.59685,0.00362637,-0.166507,-0.319437,1.38145,0.00101038
3588,2.61764,0.000975951,-0.147264,-0.299918,1.38145,0.00101038
3589,2.63306,-0.0015136,-0.132212,-0.284302,1.47736,-0.0700183
3590,2.63985,-0.00243297,-0.125788,-0.277294,1.52614,-0.106143
3591,2.65403,-0.00432903,-0.111935,-0.257941,1.54829,-0.122548
3592,2.6572,-0.00469,-0.108914,-0.253628,1.54829,-0.122548
3593,2.67893,-0.00755586,-0.0857956,-0.230048,1.54829,-0.122548
3594,2.68445,-0.00800799,-0.0801299,-0.224239,1.54829,-0.122548
3595,2.70489,-0.00899291,-0.059826,-0.20209,1.54829,-0.122548
3596,2.70996,-0.00937638,-0.0547418,-0.196553,1.54829,-0.122548
3597,2.73168,-0.010404,-0.033748,-0.173033,1.54829,-0.122548
3598,2.75348,-0.0113395,-0.010619,-0.150959,1.57761,-0.141173
3599,2.7594,-0.0114156,-0.004602,-0.145028,1.58801,-0.147779
3600,2.819,-0.0105243,0.052156,-0.0903959,1.59932,-0.154968
3601,2.82676,-0.0101487,0.0600016,-0.0841415,1.59932,-0.154968
3602,2.84867,-0.00850379,0.081302,-0.0671788,1.59932,-0.154968
3603,2.85633,-0.00775522,0.0884045,-0.0605877,1.59932,-0.154968
3604,2.8757,-0.00544898,0.105846,-0.0450873,1.59932,-0.154968
3605,2.8952,-0.00303884,0.125273,-0.0291241,1.67585,-0.177665
3606,2.9005,-0.00227658,0.13039,-0.024765,1.70896,-0.187483
3607,2.92438,0.000496267,0.151866,-0.0024178,1.76062,-0.202805
3608,2.93189,0.0015037,0.15915,0.00532762,1.76062,-0.202805
3609,2.94694,0.00378627,0.173342,0.0203059,1.76062,-0.202805
3610,2.95508,0.00531924,0.181611,0.0288711,1.76062,-0.202805
3611,2.97002,0.00839253,0.196352,0.0452956,1.76062,-0.202805
3612,2.97895,0.0101532,0.205667,0.0551805,1.76062,-0.202805
3613,2.99402,0.0133984,0.220896,0.0705215,1.76062,-0.202805
3614,3.01939,0.0190904,0.24803,0.0945995,1.78971,-0.205033
3615,3.02744,0.0211192,0.256111,0.105166,1.81131,-0.206688
3616,3.03847,0.0240447,0.266916,0.119174,1.81131,-0.206688
3617,3.04964,0.0269487,0.278175,0.128896,1.81131,-0.206688
3618,3.06482,0.0311659,0.292994,0.141233,1.81131,-0.206688
3619,3.0758,0.0348887,0.30339,0.15073,1.81131,-0.206688
3620,3.08945,0.039721,0.316004,0.161741,1.81131,-0.206688
3621,3.12354,0.0519506,0.34867,0.188963,1.98488,-0.201144
3622,3.13649,0.0569487,0.36049,0.196212,1.98962,-0.200992
3623,3.14692,0.0608829,0.369112,0.202269,1.98962,-0.200992
3624,3.15706,0.0648223,0.377364,0.207477,1.98962,-0.200992
3625,3.16836,0.0691177,0.384658,0.212165,1.98962,-0.200992
3626,3.17854,0.0730953,0.39117,0.215423,1.98962,-0.200992
3627,3.18959,0.0778688,0.396217,0.217694,1.98962,-0.200992
3628,3.19871,0.0818856,0.400374,0.218881,1.98962,-0.200992
3629,3.21056,0.0870183,0.403823,0.220317,1.98962,-0.200992
3630,3.23205,0.0964086,0.407364,0.221747,2.05911,-0.195139
3631,3.24179,0.100665,0.408044,0.221735,2.06099,-0.194981
3632,3.2562,0.106935,0.408971,0.221696,2.06099,-0.194981
3633,3.26563,0.111053,0.409578,0.222139,2.06099,-0.194981
3634,3.28094,0.117717,0.410478,0.22246,2.06099,-0.194981
3635,3.29038,0.121841,0.411033,0.222877,2.06099,-0.194981
3636,3.30673,0.128969,0.411033,0.222971,2.06099,-0.194981
3637,3.32907,0.138696,0.411841,0.223118,2.06099,-0.194981
3638,3.33235,0.140124,0.412043,0.223176,2.06099,-0.194981
3639,3.35754,0.151114,0.412567,0.223512,2.24375,-0.150686
3640,3.36647,0.155004,0.412567,0.223522,2.24869,-0.149489
3641,3.3793,0.1606,0.412567,0.22333,2.24869,-0.149489
3642,3.3848,0.162996,0.412567,0.223221,2.24869,-0.149489
3643,3.42188,0.179141,0.413716,0.22363,2.24869,-0.149489
3644,3.42759,0.181637,0.413893,0.223421,2.24869,-0.149489
3645,3.44906,0.191005,0.414101,0.223687,2.24869,-0.149489
3646,3.45216,0.192354,0.414101,0.22373,2.24869,-0.149489
3647,3.47644,0.202939,0.414101,0.224145,2.28775,-0.15941
3648,3.48197,0.205349,0.414101,0.224113,2.28775,-0.15941
3649,3.49967,0.213913,0.415307,0.223782,2.28775,-0.15941
3650,3.50449,0.216254,0.415635,0.223923,2.28775,-0.15941
3651,3.52353,0.224556,0.415635,0.224094,2.28775,-0.15941
3652,3.54232,0.232745,0.415635,0.224272,2.28775,-0.15941
3653,3.54788,0.235165,0.415635,0.224279,2.28775,-0.15941
3654,3.56919,0.244455,0.415635,0.224396,2.28775,-0.15941
3655,3.57231,0.245816,0.415635,0.224574,2.28775,-0.15941
3656,3.59583,0.256067,0.415635,0.225401,2.48635,-0.087911
3657,3.59983,0.257808,0.415635,0.225493,2.49189,-0.0859183
3658,3.62071,0.266908,0.41698,0.225524,2.49189,-0.0859183
3659,3.63703,0.274025,0.417169,0.225562,2.49189,-0.0859183
3660,3.64514,0.277561,0.417169,0.22561,2.49189,-0.0859183
3661,3.66406,0.286546,0.417169,0.225947,2.49189,-0.0859183
3662,3.66976,0.289288,0.417169,0.225751,2.49189,-0.0859183
3663,3.69168,0.298933,0.417169,0.225596,2.49189,-0.0859183
3664,3.69494,0.300356,0.417169,0.225529,2.49189,-0.0859183
3665,3.6966,0.301078,0.417169,0.225486,2.497,-0.0832172
3666,3.73043,0.31581,0.418349,0.225336,2.56977,-0.0448138
3667,3.74009,0.320032,0.418685,0.225439,2.56977,-0.0448138
3668,3.75635,0.327122,0.418703,0.225359,2.56977,-0.0448138
3669,3.76437,0.330619,0.418703,0.225329,2.56977,-0.0448138
3670,3.78187,0.339091,0.418703,0.225195,2.56977,-0.0448138
3671,3.78695,0.341551,0.418703,0.225133,2.56977,-0.0448138
3672,3.80756,0.350531,0.418703,0.225133,2.56977,-0.0448138
3673,3.80987,0.35154,0.418703,0.225174,2.56977,-0.0448138
3674,3.83279,0.361529,0.420237,0.225065,2.73998,-0.0117295
3675,3.84722,0.367831,0.419271,0.225008,2.74876,-0.0100228
3676,3.85571,0.371517,0.418703,0.225006,2.74876,-0.0100228
3677,3.87271,0.379753,0.418703,0.22497,2.74876,-0.0100228
3678,3.87822,0.382423,0.418703,0.224961,2.74876,-0.0100228
3679,3.89878,0.391385,0.418703,0.225406,2.74876,-0.0100228
3680,3.90206,0.392812,0.418703,0.22552,2.74876,-0.0100228
3681,3.9247,0.402681,0.420219,0.225779,2.74876,-0.0100228
3682,3.92793,0.40409,0.420237,0.225748,2.74876,-0.0100228
3683,3.94973,0.413589,0.420237,0.225657,2.81293,0.0154552
3684,3.96731,0.422039,0.420237,0.2255,2.82322,0.0195428
3685,3.97408,0.425293,0.420237,0.225388,2.82322,0.0195428
3686,3.99494,0.434385,0.420237,0.225426,2.82322,0.0195428
3687,3.99883,0.436081,0.420237,0.225463,2.82322,0.0195428
3688,4.02883,0.449159,0.420237,0.225176,2.82322,0.0195428
3689,4.04925,0.458057,0.420237,0.225336,2.82322,0.0195428
3690,4.0543,0.460483,0.420237,0.225325,2.82322,0.0195428
3691,4.0736,0.469762,0.420237,0.225155,2.96602,0.0537725
3692,4.08851,0.476261,0.420237,0.225174,3.00735,0.0636811
3693,4.09193,0.477753,0.420237,0.225115,3.00735,0.0636811
3694,4.11419,0.487455,0.420237,0.224635,3.00735,0.0636811
3695,4.12222,0.490953,0.420237,0.224622,3.00735,0.0636811
3696,4.1396,0.49853,0.420237,0.224356,3.00735,0.0636811
3697,4.14585,0.501253,0.420237,0.224073,3.00735,0.0636811
3698,4.1616,0.508119,0.420237,0.223253,3.00735,0.0636811
3699,4.16724,0.5109,0.420237,0.222888,3.00735,0.0636811
3700,4.18046,0.517427,0.420237,0.221864,3.05627,0.0734861
3701,4.1921,0.522501,0.420237,0.220662,3.07887,0.0780144
3702,4.19329,0.52302,0.420237,0.220542,3.07887,0.0780144
3703,4.20062,0.526217,0.420237,0.22023,3.07887,0.0780144
3704,4.20095,0.526361,0.420237,0.220113,3.07887,0.0780144
3705,4.20154,0.526616,0.420237,0.220012,3.07887,0.0780144
3706,4.2005,0.526162,0.420237,0.220092,3.07887,0.0780144
3707,4.19879,0.525418,0.420237,0.220325,3.07887,0.0780144
3708,4.19055,0.521824,0.420237,0.220303,3.19353,0.105152
3709,4.18935,0.521302,0.420237,0.220185,3.19353,0.105152
3710,4.18779,0.520623,0.420237,0.219849,3.19353,0.105152
3711,4.18695,0.520259,0.420237,0.21964,3.19353,0.105152
3712,4.18596,0.519824,0.420237,0.219316,3.19353,0.105152
3713,4.18596,0.519824,0.420237,0.21917,3.19353,0.105152
3714,4.18596,0.519824,0.420237,0.219186,3.18666,0.103504
3715,4.18596,0.519824,0.420237,0.21904,3.1805,0.102027
3716,4.18596,0.519824,0.420237,0.218796,3.1805,0.102027
3717,4.18596,0.519824,0.420237,0.218747,3.1805,0.102027
3718,4.18596,0.519824,0.420237,0.218821,3.1805,0.102027
3719,4.18596,0.519824,0.420237,0.21882,3.1805,0.102027
3720,4.18596,0.519824,0.420237,0.219134,3.1805,0.102027
3721,4.18596,0.519824,0.420237,0.219303,3.1805,0.102027
3722,4.18596,0.519824,0.420237,0.219015,3.1805,0.102027
3723,4.18596,0.519824,0.420237,0.218607,3.1792,0.102669
3724,4.18488,0.519358,0.421133,0.218545,3.17744,0.103538
3725,4.18151,0.517886,0.421771,0.21882,3.17744,0.103538
3726,4.17954,0.517027,0.421771,0.219223,3.17744,0.103538
3727,4.17501,0.51506,0.423664,0.220858,3.17744,0.103538
3728,4.1722,0.513831,0.424839,0.223376,3.17744,0.103538
3729,4.14246,0.500968,0.436291,0.25125,3.17744,0.103538
3730,4.12107,0.491209,0.450204,0.276451,3.16967,0.103968
3731,4.11745,0.489461,0.453004,0.280577,3.16851,0.104032
3732,4.08742,0.474729,0.479236,0.313098,3.16851,0.104032
3733,4.07715,0.469127,0.489267,0.324703,3.16851,0.104032
3734,4.0534,0.456863,0.512104,0.34776,3.16851,0.104032
3735,4.02132,0.437964,0.546006,0.376175,3.16851,0.104032
3736,4.00044,0.425118,0.56728,0.39289,3.16851,0.104032
3737,3.98334,0.414058,0.584375,0.405158,3.11907,0.0867537
3738,3.96316,0.400451,0.601991,0.419631,2.9617,0.031763
3739,3.94775,0.389155,0.615745,0.429749,2.9617,0.031763
3740,3.92463,0.372178,0.635041,0.440715,2.9617,0.031763
3741,3.90903,0.35907,0.645358,0.446088,2.9617,0.031763
3742,3.90596,0.356332,0.647269,0.446765,2.9617,0.031763
3743,3.89332,0.347154,0.653762,0.448589,2.9617,0.031763
3744,3.89106,0.345473,0.654939,0.448822,2.9524,0.0281522
3745,3.87861,0.335375,0.657572,0.450705,2.89962,0.00766117
3746,3.87655,0.333697,0.658007,0.450953,2.89962,0.00766117
3747,3.84647,0.310031,0.662064,0.451768,2.89962,0.00766117
3748,3.84417,0.308203,0.662376,0.451859,2.89962,0.00766117
3749,3.82433,0.293155,0.662609,0.451874,2.89962,0.00766117
3750,3.82193,0.291343,0.662609,0.451913,2.89962,0.00766117
3751,3.80136,0.275229,0.664046,0.451547,2.89962,0.00766117
3752,3.78736,0.264097,0.663347,0.452053,2.82093,-0.040487
3753,3.77661,0.255565,0.662669,0.452555,2.76123,-0.0770131
3754,3.7578,0.240623,0.663737,0.452878,2.76123,-0.0770131
3755,3.75217,0.236141,0.664092,0.452927,2.76123,-0.0770131
3756,3.73055,0.218951,0.664143,0.452928,2.76123,-0.0770131
3757,3.7273,0.216367,0.664143,0.452966,2.76123,-0.0770131
3758,3.70382,0.19859,0.664143,0.453908,2.76123,-0.0770131
3759,3.69261,0.189823,0.664143,0.454062,2.76123,-0.0770131
3760,3.68132,0.180968,0.664143,0.454124,2.76123,-0.0770131
3761,3.66707,0.169366,0.665229,0.453914,2.71383,-0.0982968
3762,3.66119,0.164562,0.665677,0.454003,2.69351,-0.107423
3763,3.64886,0.155571,0.664408,0.454465,2.6904,-0.10882
3764,3.64629,0.153703,0.664143,0.454598,2.6904,-0.10882
3765,3.62854,0.139748,0.665601,0.454543,2.6904,-0.10882
3766,3.62611,0.137813,0.665677,0.45445,2.6904,-0.10882
3767,3.60984,0.124722,0.665677,0.453804,2.6904,-0.10882
3768,3.57734,0.0994531,0.665677,0.453423,2.63109,-0.145003
3769,3.57154,0.0949427,0.665677,0.453476,2.60003,-0.163953
3770,3.55317,0.0799599,0.665677,0.453299,2.58592,-0.172564
3771,3.55142,0.0785369,0.665677,0.453279,2.58592,-0.172564
3772,3.53182,0.0634473,0.665677,0.453118,2.58592,-0.172564
3773,3.52819,0.0605448,0.665677,0.453077,2.58592,-0.172564
3774,3.51078,0.0466418,0.665677,0.452992,2.58592,-0.172564
3775,3.49709,0.0363044,0.665677,0.453311,2.58592,-0.172564
3776,3.49026,0.0311526,0.665677,0.453702,2.58592,-0.172564
3777,3.47442,0.0182372,0.665677,0.454521,2.52225,-0.204337
3778,3.47014,0.0147468,0.665677,0.454599,2.49887,-0.216008
3779,3.45237,0.000456268,0.665677,0.455778,2.47375,-0.228542
3780,3.4485,-0.00259964,0.665677,0.456186,2.47375,-0.228542
3781,3.43695,-0.0117189,0.665677,0.45708,2.47375,-0.228542
3782,3.43436,-0.0137116,0.665677,0.45728,2.47375,-0.228542
3783,3.42715,-0.0192637,0.665677,0.457662,2.47375,-0.228542
3784,3.42276,-0.0221167,0.665677,0.457549,2.47375,-0.228542
3785,3.42205,-0.0225777,0.665677,0.457498,2.47375,-0.228542
3786,3.42205,-0.0225777,0.665677,0.457113,2.39573,-0.272914
3787,3.42264,-0.0223206,0.665677,0.456893,2.35693,-0.294975
3788,3.42388,-0.0217786,0.665677,0.456264,2.35693,-0.294975
3789,3.42831,-0.0183721,0.665677,0.455664,2.35693,-0.294975
3790,3.43042,-0.0167487,0.665677,0.455292,2.35693,-0.294975
3791,3.43164,-0.0152856,0.665677,0.455352,2.35571,-0.296083
3792,3.43185,-0.0150329,0.665677,0.455499,2.35533,-0.296425
3793,3.43274,-0.0146447,0.665677,0.454984,2.35431,-0.297347
3794,3.43277,-0.0146333,0.665677,0.454935,2.35431,-0.297347
3795,3.43277,-0.0146333,0.665677,0.454898,2.35431,-0.297347
3796,3.43277,-0.0146333,0.665677,0.45477,2.35431,-0.297347
3797,3.43277,-0.0146333,0.665677,0.454748,2.35431,-0.297347
3798,3.43277,-0.0146333,0.665677,0.454575,2.35431,-0.297347
3799,3.43277,-0.0146333,0.665677,0.45434,2.35431,-0.297347
3800,3.43277,-0.0146333,0.665677,0.454089,2.35397,-0.296989
3801,3.43277,-0.0146333,0.665677,0.454235,2.3536,-0.296583
3802,3.43277,-0.0146333,0.665677,0.453944,2.3536,-0.296583
3803,3.43277,-0.0146333,0.665677,0.453872,2.3536,-0.296583
3804,3.43277,-0.0146333,0.665677,0.453778,2.3536,-0.296583
3805,3.43277,-0.0146333,0.665677,0.453505,2.3536,-0.296583
3806,3.43277,-0.0146333,0.665677,0.453304,2.3536,-0.296583
3807,3.43277,-0.0146333,0.665677,0.453202,2.3536,-0.296583
3808,3.43277,-0.0146333,0.665677,0.453174,2.3536,-0.296583
3809,3.43277,-0.0146333,0.665677,0.452568,2.35978,-0.288475
3810,3.43277,-0.0146333,0.665677,0.452539,2.35978,-0.288475
3811,3.43277,-0.0146333,0.665677,0.452584,2.35978,-0.288475
3812,3.43277,-0.0146333,0.665677,0.452386,2.35978,-0.288475
3813,3.43277,-0.0146333,0.665677,0.452231,2.35978,-0.288475
3814,3.43277,-0.0146333,0.665677,0.452103,2.35978,-0.288475
3815,3.43277,-0.0146333,0.665677,0.451999,2.35978,-0.288475
3816,3.43277,-0.0146333,0.665677,0.451631,2.35978,-0.288475
